type,title,isAdult,startYear,runtimeMinutes,isDrama,isComedy,isShort,isDocumentary,isTalkShow,isRomance,isFamily,isNews,isAnimation,isRealityTV,isMusic,isCrime,isAdventure,isGameShow,isMystery,isSport,isFantasy,isHorror,isThriller,isSciFi,isHistory,isBiography,isMusical,isWestern,isWar,isFilmNoir,averageRating,numVotes,directorsExperience,actorsExperience,producersExperience
short,Kan du förlåta?,False,2010,28,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.5,15,9,76,0
short,Inamorata,False,2004,29,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.2,8,3,10,1
short,Double Minded Man,False,2011,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.9,14,0,35,0
movie,Fast Food,False,1989,92,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.7,594,16,125,1
movie,The Village Barbershop,False,2008,99,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.9,524,1,420,1
short,Karim,False,2011,13,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.5,8,20,76,0
short,Sonnet 23,False,2016,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.7,13,105,61,0
movie,Johnny Gruesome,False,2018,90,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.3,77,15,194,0
movie,Alaska,False,1996,109,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5.7,4723,12,958,1
movie,Bandook,False,2013,132,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6.0,112,0,30,0
movie,Roses in December,False,1982,56,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.6,12,0,0,10
short,Non senza di me,False,2015,14,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.3,6,0,87,0
short,Chyenne,False,2004,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6.4,27,1,5,0
short,Alguns Nomes do Impossivel,False,2009,18,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.4,5,6,27,0
movie,Beautiful Things,False,2006,86,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.2,18,2,28,0
short,Through the Woods,False,2013,23,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.2,19,0,60,2
movie,House of Sin,True,1982,71,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,5.3,35,0,618,2
video,Barely Bandits: Stacie,False,2016,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.6,13,1,6,0
video,Dirty Secrets,True,2013,115,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,5,12,346,0
movie,The Children of the Marshland,False,1999,115,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.4,2557,64,771,45
movie,The Instant Messenger Mission,False,2011,66,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,8.1,11,16,37,1
short,Flow,False,2014,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.1,14,1,0,0
movie,Mission: Impossible II,False,2000,123,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,6.1,281385,85,801,26
movie,En Kelvikku Enna Bathil,False,1978,112,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.5,15,34,629,0
short,Bliss Is...,False,2009,21,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.2,30,0,6,3
movie,The Undertaker's Wedding,False,1997,89,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.3,293,38,474,16
movie,Garage 2.0,False,2016,85,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.5,24,29,3,0
tvSpecial,Saturday Night Live: The Best of Jon Lovitz,False,2005,93,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,131,1564,0,0
movie,Patsy,False,2008,84,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.7,24,0,210,0
movie,Al rojo vivo,False,1969,102,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.5,10,29,3049,0
movie,Login,False,2012,125,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6.2,83,1,16,1
short,E leyenda di Buchi Fil,False,2008,20,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.4,8,2,3,0
short,Carolina Parakeet,False,2014,15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6.2,12,2,114,3
video,TLI Video Tape #4,True,1985,55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.3,53,0,0,0
short,Fata Morgana,False,2011,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.7,35,6,2,71
movie,The Birth of a Band,False,2006,67,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0,5,17,64,0
short,The Goat Herder and His Lots and Lots and Lots of Goats,False,2014,8,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,9,1,0,0
video,The Firebird,False,2002,55,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.7,10,0,21,0
movie,Soultaker,False,1990,94,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2.3,3435,5,319,1
short,Zena Zmaj,False,2016,33,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.1,15,25,0,22
tvMovie,Trojí zivot,False,2018,81,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.2,16,16,284,0
short,Blue Rorschach,False,2013,7,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.5,15,4,274,0
short,Juke-Box,False,2013,23,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.2,20,4,176,75
short,Amateur,False,2005,19,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.9,23,2,145,3
short,Pressing the Public Opinion,False,2004,14,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.7,15,0,270,16
video,Maybe Logic: The Lives and Ideas of Robert Anton Wilson,False,2003,82,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7.8,237,2,21,4
movie,On a Wing and a Prayer,False,2008,60,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0,6,2,3,0
video,Beyond Batman: Building the Batmobile,False,2005,10,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.8,33,334,13,29
tvMovie,A Supercarrier Is Burning: U.S.S. Enterprise,False,2000,60,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.3,9,11,194,0
short,The People Who Were Never There,False,2012,40,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.8,5,1,32,0
short,Puppet Master,False,2010,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.3,7,15,20,2
movie,Saithan,False,2016,123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6.3,559,2,19,9
